,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1243,45,Stayed,Travel_Rarely,176,Human Resources,4,Bachelor's degree,Life Sciences,1,1744,Great,Female,56,Low,3,Human Resources,Great,Married,9756,6595,4,Y,No,21,Excellent,Great,80,2,9,2,Excellent,5,0,0,3
1244,30,Stayed,Travel_Frequently,1312,Research & Development,2,Master's degree,Technical Degree,1,1745,Excellent,Female,78,Good,1,Research Scientist,Low,Single,4968,26427,0,Y,No,16,Great,Excellent,80,0,10,2,Great,9,7,0,7
1245,24,Stayed,Travel_Frequently,897,Human Resources,10,Bachelor's degree,Medical,1,1746,Low,Male,59,Great,1,Human Resources,Excellent,Married,2145,2097,0,Y,No,14,Great,Excellent,80,1,3,2,Great,2,2,2,1
1246,30,Churned,Travel_Frequently,600,Human Resources,8,Bachelor's degree,Human Resources,1,1747,Great,Female,66,Good,1,Human Resources,Excellent,Divorced,2180,9732,6,Y,No,11,Great,Great,80,1,6,0,Good,4,2,1,2
1247,31,Stayed,Travel_Rarely,1003,Sales,5,Bachelor's degree,Technical Degree,1,1749,Low,Male,51,Great,2,Sales Executive,Great,Married,8346,20943,1,Y,No,19,Great,Great,80,1,6,3,Great,5,2,0,2
1248,27,Stayed,Travel_Rarely,1054,Research & Development,8,Bachelor's degree,Medical,1,1751,Great,Female,67,Great,1,Research Scientist,Excellent,Single,3445,6152,1,Y,No,11,Great,Great,80,0,6,5,Good,6,2,1,4
1249,29,Churned,Travel_Rarely,428,Sales,9,Bachelor's degree,Marketing,1,1752,Good,Female,52,Low,1,Sales Representative,Good,Single,2760,14630,1,Y,No,13,Great,Great,80,0,2,3,Great,2,2,2,2
1250,29,Stayed,Travel_Frequently,461,Research & Development,1,Bachelor's degree,Life Sciences,1,1753,Excellent,Male,70,Excellent,2,Healthcare Representative,Great,Single,6294,23060,8,Y,Yes,12,Great,Excellent,80,0,10,5,Excellent,3,2,0,2
1251,30,Stayed,Travel_Rarely,979,Sales,15,College,Marketing,1,1754,Great,Male,94,Good,3,Sales Executive,Low,Divorced,7140,3088,2,Y,No,11,Great,Low,80,1,12,2,Great,7,7,1,7
1252,34,Stayed,Travel_Rarely,181,Research & Development,2,Master's degree,Medical,1,1755,Excellent,Male,97,Excellent,1,Research Scientist,Excellent,Married,2932,5586,0,Y,Yes,14,Great,Low,80,3,6,3,Great,5,0,1,2
1253,33,Stayed,Non-Travel,1283,Sales,2,Bachelor's degree,Marketing,1,1756,Excellent,Female,62,Great,2,Sales Executive,Good,Single,5147,10697,8,Y,No,15,Great,Excellent,80,0,13,2,Good,11,7,1,7
1254,49,Stayed,Travel_Rarely,1313,Sales,11,Master's degree,Marketing,1,1757,Excellent,Female,80,Great,2,Sales Executive,Excellent,Single,4507,8191,3,Y,No,12,Great,Great,80,0,8,1,Excellent,5,1,0,4
1255,33,Churned,Travel_Rarely,211,Sales,16,Bachelor's degree,Life Sciences,1,1758,Low,Female,74,Great,3,Sales Executive,Low,Single,8564,10092,2,Y,Yes,20,Excellent,Great,80,0,11,2,Good,0,0,0,0
1256,38,Stayed,Travel_Frequently,594,Research & Development,2,College,Medical,1,1760,Great,Female,75,Good,1,Laboratory Technician,Good,Married,2468,15963,4,Y,No,14,Great,Good,80,1,9,4,Good,6,1,0,5
1257,31,Churned,Travel_Rarely,1079,Sales,16,Master's degree,Marketing,1,1761,Low,Male,70,Great,3,Sales Executive,Great,Married,8161,19002,2,Y,No,13,Great,Low,80,3,10,2,Great,1,0,0,0
1258,29,Stayed,Travel_Rarely,590,Research & Development,4,Bachelor's degree,Technical Degree,1,1762,Excellent,Female,91,Good,1,Research Scientist,Low,Divorced,2109,10007,1,Y,No,13,Great,Great,80,1,1,2,Great,1,0,0,0
1259,30,Stayed,Travel_Rarely,305,Research & Development,16,Bachelor's degree,Life Sciences,1,1763,Great,Male,58,Excellent,2,Healthcare Representative,Great,Married,5294,9128,3,Y,No,16,Great,Great,80,1,10,3,Great,7,0,1,7
1260,32,Stayed,Non-Travel,953,Research & Development,5,Master's degree,Technical Degree,1,1764,Good,Male,65,Great,1,Research Scientist,Good,Single,2718,17674,2,Y,No,14,Great,Good,80,0,12,3,Great,7,7,0,7
1261,38,Stayed,Travel_Rarely,833,Research & Development,18,Bachelor's degree,Medical,1,1766,Good,Male,60,Low,2,Healthcare Representative,Excellent,Married,5811,24539,3,Y,Yes,16,Great,Great,80,1,15,2,Great,1,0,1,0
1262,43,Churned,Travel_Frequently,807,Research & Development,17,Bachelor's degree,Technical Degree,1,1767,Great,Male,38,Good,1,Research Scientist,Great,Married,2437,15587,9,Y,Yes,16,Great,Excellent,80,1,6,4,Great,1,0,0,0
1263,42,Stayed,Travel_Rarely,855,Research & Development,12,Bachelor's degree,Medical,1,1768,Good,Male,57,Great,1,Laboratory Technician,Good,Divorced,2766,8952,8,Y,No,22,Excellent,Good,80,3,7,6,Good,5,3,0,4
1264,55,Stayed,Travel_Rarely,478,Research & Development,2,Bachelor's degree,Medical,1,1770,Great,Male,60,Good,5,Research Director,Low,Married,19038,19805,8,Y,No,12,Great,Good,80,3,34,2,Great,1,0,0,0
1265,33,Stayed,Non-Travel,775,Research & Development,4,Bachelor's degree,Technical Degree,1,1771,Excellent,Male,90,Great,2,Research Scientist,Good,Divorced,3055,6194,5,Y,No,15,Great,Excellent,80,2,11,2,Good,9,8,1,7
1266,41,Stayed,Travel_Rarely,548,Research & Development,9,Master's degree,Life Sciences,1,1772,Great,Male,94,Great,1,Laboratory Technician,Low,Divorced,2289,20520,1,Y,No,20,Excellent,Good,80,2,5,2,Great,5,3,0,4
1267,34,Stayed,Non-Travel,1375,Sales,10,Bachelor's degree,Life Sciences,1,1774,Excellent,Male,87,Great,2,Sales Executive,Great,Divorced,4001,12313,1,Y,Yes,14,Great,Great,80,1,15,3,Great,15,14,0,7
1268,53,Stayed,Non-Travel,661,Research & Development,1,Master's degree,Medical,1,1775,Low,Female,60,Good,4,Manufacturing Director,Great,Married,12965,22308,4,Y,Yes,20,Excellent,Excellent,80,3,27,2,Good,3,2,0,2
1269,43,Stayed,Travel_Rarely,244,Human Resources,2,Bachelor's degree,Life Sciences,1,1778,Good,Male,97,Great,1,Human Resources,Excellent,Single,3539,5033,0,Y,No,13,Great,Good,80,0,10,5,Great,9,7,1,8
1270,34,Stayed,Travel_Rarely,511,Sales,3,College,Life Sciences,1,1779,Excellent,Female,32,Low,2,Sales Executive,Excellent,Single,6029,25353,5,Y,No,12,Great,Low,80,0,6,3,Great,2,2,2,2
1271,21,Churned,Travel_Rarely,337,Sales,7,Below College,Marketing,1,1780,Good,Male,31,Great,1,Sales Representative,Good,Single,2679,4567,1,Y,No,13,Great,Good,80,0,1,3,Great,1,0,1,0
1272,38,Stayed,Travel_Rarely,1153,Research & Development,6,College,Other,1,1782,Excellent,Female,40,Good,1,Laboratory Technician,Great,Married,3702,16376,1,Y,No,11,Great,Good,80,1,5,3,Great,5,4,0,4
1273,22,Churned,Travel_Rarely,1294,Research & Development,8,Below College,Medical,1,1783,Great,Female,79,Great,1,Laboratory Technician,Low,Married,2398,15999,1,Y,Yes,17,Great,Great,80,0,1,6,Great,1,0,0,0
1274,31,Stayed,Travel_Rarely,196,Sales,29,Master's degree,Marketing,1,1784,Low,Female,91,Good,2,Sales Executive,Excellent,Married,5468,13402,1,Y,No,14,Great,Low,80,2,13,3,Great,12,7,5,7
1275,51,Stayed,Travel_Rarely,942,Research & Development,3,Bachelor's degree,Technical Degree,1,1786,Low,Female,53,Great,3,Manager,Great,Married,13116,22984,2,Y,No,11,Great,Excellent,80,0,15,2,Great,2,2,2,2
1276,37,Stayed,Travel_Rarely,589,Sales,9,College,Marketing,1,1787,Good,Male,46,Good,2,Sales Executive,Good,Married,4189,8800,1,Y,No,14,Great,Low,80,2,5,2,Great,5,2,0,3
1277,46,Stayed,Travel_Rarely,734,Research & Development,2,Master's degree,Medical,1,1789,Great,Male,46,Great,5,Research Director,Excellent,Divorced,19328,14218,7,Y,Yes,17,Great,Great,80,1,24,3,Great,2,1,2,2
1278,36,Stayed,Travel_Rarely,1383,Research & Development,10,Bachelor's degree,Life Sciences,1,1790,Excellent,Male,90,Great,3,Healthcare Representative,Low,Married,8321,25949,7,Y,Yes,13,Great,Excellent,80,1,15,1,Great,12,8,5,7
1279,44,Churned,Travel_Frequently,429,Research & Development,1,College,Medical,1,1792,Great,Male,99,Great,1,Research Scientist,Good,Divorced,2342,11092,1,Y,Yes,12,Great,Great,80,3,6,2,Good,5,3,2,3
1280,37,Stayed,Travel_Rarely,1239,Human Resources,8,College,Other,1,1794,Great,Male,89,Great,2,Human Resources,Good,Divorced,4071,12832,2,Y,No,13,Great,Great,80,0,19,4,Good,10,0,4,7
1281,35,Churned,Travel_Rarely,303,Sales,27,Bachelor's degree,Life Sciences,1,1797,Great,Male,84,Great,2,Sales Executive,Excellent,Single,5813,13492,1,Y,Yes,18,Great,Excellent,80,0,10,2,Great,10,7,7,7
1282,33,Stayed,Travel_Rarely,867,Research & Development,8,Master's degree,Life Sciences,1,1798,Excellent,Male,90,Excellent,1,Research Scientist,Low,Married,3143,6076,6,Y,No,19,Great,Good,80,1,14,1,Great,10,8,7,6
1283,28,Stayed,Travel_Rarely,1181,Research & Development,1,Bachelor's degree,Life Sciences,1,1799,Great,Male,82,Great,1,Research Scientist,Excellent,Married,2044,5531,1,Y,No,11,Great,Great,80,1,5,6,Excellent,5,3,0,3
1284,39,Stayed,Travel_Rarely,1253,Research & Development,10,Below College,Medical,1,1800,Great,Male,65,Great,3,Research Director,Great,Single,13464,7914,7,Y,No,21,Excellent,Great,80,0,9,3,Great,4,3,2,2
1285,46,Stayed,Non-Travel,849,Sales,26,College,Life Sciences,1,1801,Good,Male,98,Good,2,Sales Executive,Good,Single,7991,25166,8,Y,No,15,Great,Great,80,0,6,3,Great,2,2,2,2
1286,40,Stayed,Travel_Rarely,616,Research & Development,2,College,Life Sciences,1,1802,Great,Female,99,Great,1,Laboratory Technician,Low,Married,3377,25605,4,Y,No,17,Great,Excellent,80,1,7,5,Good,4,3,0,2
1287,42,Stayed,Travel_Rarely,1128,Research & Development,13,Bachelor's degree,Medical,1,1803,Good,Male,95,Excellent,2,Healthcare Representative,Low,Married,5538,5696,5,Y,No,18,Great,Great,80,2,10,2,Good,0,0,0,0
1288,35,Stayed,Non-Travel,1180,Research & Development,2,College,Medical,1,1804,Good,Male,90,Great,2,Manufacturing Director,Excellent,Divorced,5762,24442,2,Y,No,14,Great,Great,80,1,15,6,Great,7,7,1,7
1289,38,Stayed,Non-Travel,1336,Human Resources,2,Bachelor's degree,Human Resources,1,1805,Low,Male,100,Great,1,Human Resources,Good,Divorced,2592,7129,5,Y,No,13,Great,Excellent,80,3,13,3,Great,11,10,3,8
1290,34,Churned,Travel_Frequently,234,Research & Development,9,Master's degree,Life Sciences,1,1807,Excellent,Male,93,Great,2,Laboratory Technician,Low,Married,5346,6208,4,Y,No,17,Great,Great,80,1,11,3,Good,7,1,0,7
1291,37,Churned,Travel_Rarely,370,Research & Development,10,Master's degree,Medical,1,1809,Excellent,Male,58,Great,2,Manufacturing Director,Low,Single,4213,4992,1,Y,No,15,Great,Good,80,0,10,4,Low,10,3,0,8
1292,39,Stayed,Travel_Frequently,766,Sales,20,Bachelor's degree,Life Sciences,1,1812,Great,Male,83,Great,2,Sales Executive,Excellent,Divorced,4127,19188,2,Y,No,18,Great,Excellent,80,1,7,6,Great,2,1,2,2
1293,43,Stayed,Non-Travel,343,Research & Development,9,Bachelor's degree,Life Sciences,1,1813,Low,Male,52,Great,1,Research Scientist,Great,Single,2438,24978,4,Y,No,13,Great,Great,80,0,7,2,Good,3,2,1,2
1294,41,Stayed,Travel_Rarely,447,Research & Development,5,Bachelor's degree,Life Sciences,1,1814,Good,Male,85,Excellent,2,Healthcare Representative,Good,Single,6870,15530,3,Y,No,12,Great,Low,80,0,11,3,Low,3,2,1,2
1295,41,Stayed,Travel_Rarely,796,Sales,4,Below College,Marketing,1,1815,Great,Female,81,Great,3,Sales Executive,Great,Divorced,10447,26458,0,Y,Yes,13,Great,Excellent,80,1,23,3,Excellent,22,14,13,5
1296,30,Stayed,Travel_Rarely,1092,Research & Development,10,Bachelor's degree,Medical,1,1816,Low,Female,64,Great,3,Manufacturing Director,Great,Single,9667,2739,9,Y,No,14,Great,Good,80,0,9,3,Great,7,7,0,2
1297,26,Churned,Travel_Rarely,920,Human Resources,20,College,Medical,1,1818,Excellent,Female,69,Great,1,Human Resources,Good,Married,2148,6889,0,Y,Yes,11,Great,Great,80,0,6,3,Great,5,1,1,4
1298,46,Churned,Travel_Rarely,261,Research & Development,21,College,Medical,1,1821,Excellent,Female,66,Great,2,Healthcare Representative,Good,Married,8926,10842,4,Y,No,22,Excellent,Excellent,80,1,13,2,Excellent,9,7,3,7
1299,40,Stayed,Travel_Rarely,1194,Research & Development,1,Bachelor's degree,Life Sciences,1,1822,Great,Female,52,Great,2,Healthcare Representative,Excellent,Divorced,6513,9060,4,Y,No,17,Great,Excellent,80,1,12,3,Great,5,3,0,3
1300,34,Stayed,Travel_Rarely,810,Sales,8,College,Technical Degree,1,1823,Good,Male,92,Excellent,2,Sales Executive,Great,Married,6799,22128,1,Y,No,21,Excellent,Great,80,2,10,5,Great,10,8,4,8
1301,58,Stayed,Non-Travel,350,Sales,2,Bachelor's degree,Medical,1,1824,Good,Male,52,Great,4,Manager,Good,Divorced,16291,22577,4,Y,No,22,Excellent,Excellent,80,1,37,0,Good,16,9,14,14
1302,35,Stayed,Travel_Rarely,185,Research & Development,23,Master's degree,Medical,1,1826,Good,Male,91,Low,1,Laboratory Technician,Great,Married,2705,9696,0,Y,No,16,Great,Good,80,1,6,2,Excellent,5,4,0,3
1303,47,Stayed,Travel_Rarely,1001,Research & Development,4,Bachelor's degree,Life Sciences,1,1827,Great,Female,92,Good,3,Manufacturing Director,Good,Divorced,10333,19271,8,Y,Yes,12,Great,Great,80,1,28,4,Great,22,11,14,10
1304,40,Stayed,Travel_Rarely,750,Research & Development,12,Bachelor's degree,Life Sciences,1,1829,Good,Female,47,Great,2,Healthcare Representative,Low,Divorced,4448,10748,2,Y,No,12,Great,Good,80,1,15,3,Great,7,4,7,7
1305,54,Stayed,Travel_Rarely,431,Research & Development,7,Master's degree,Medical,1,1830,Excellent,Female,68,Great,2,Research Scientist,Excellent,Married,6854,15696,4,Y,No,15,Great,Good,80,1,14,2,Good,7,1,1,7
1306,31,Stayed,Travel_Frequently,1125,Sales,7,Master's degree,Marketing,1,1833,Low,Female,68,Great,3,Sales Executive,Low,Married,9637,8277,2,Y,No,14,Great,Excellent,80,2,9,3,Great,3,2,2,2
1307,28,Stayed,Travel_Rarely,1217,Research & Development,1,Bachelor's degree,Medical,1,1834,Great,Female,67,Great,1,Research Scientist,Low,Married,3591,12719,1,Y,No,25,Excellent,Great,80,1,3,3,Great,3,2,1,2
1308,38,Stayed,Travel_Rarely,723,Sales,2,Master's degree,Marketing,1,1835,Good,Female,77,Low,2,Sales Representative,Excellent,Married,5405,4244,2,Y,Yes,20,Excellent,Low,80,2,20,4,Good,4,2,0,3
1309,26,Stayed,Travel_Rarely,572,Sales,10,Bachelor's degree,Medical,1,1836,Great,Male,46,Great,2,Sales Executive,Excellent,Single,4684,9125,1,Y,No,13,Great,Low,80,0,5,4,Great,5,3,1,2
1310,58,Stayed,Travel_Frequently,1216,Research & Development,15,Master's degree,Life Sciences,1,1837,Low,Male,87,Great,4,Research Director,Great,Married,15787,21624,2,Y,Yes,14,Great,Good,80,0,23,3,Great,2,2,2,2
1311,18,Stayed,Non-Travel,1431,Research & Development,14,Bachelor's degree,Medical,1,1839,Good,Female,33,Great,1,Research Scientist,Great,Single,1514,8018,1,Y,No,16,Great,Great,80,0,0,4,Low,0,0,0,0
1312,31,Churned,Travel_Rarely,359,Human Resources,18,PhD,Human Resources,1,1842,Excellent,Male,89,Excellent,1,Human Resources,Low,Married,2956,21495,0,Y,No,17,Great,Great,80,0,2,4,Great,1,0,0,0
1313,29,Churned,Travel_Rarely,350,Human Resources,13,Bachelor's degree,Human Resources,1,1844,Low,Male,56,Good,1,Human Resources,Low,Divorced,2335,3157,4,Y,Yes,15,Great,Excellent,80,3,4,3,Great,2,2,2,0
1314,45,Stayed,Non-Travel,589,Sales,2,Master's degree,Life Sciences,1,1845,Great,Female,67,Great,2,Sales Executive,Great,Married,5154,19665,4,Y,No,22,Excellent,Good,80,2,10,3,Excellent,8,7,5,7
1315,36,Stayed,Travel_Rarely,430,Research & Development,2,Master's degree,Other,1,1847,Excellent,Female,73,Great,2,Research Scientist,Good,Married,6962,19573,4,Y,Yes,22,Excellent,Excellent,80,1,15,2,Great,1,0,0,0
1316,43,Stayed,Travel_Frequently,1422,Sales,2,Master's degree,Life Sciences,1,1849,Low,Male,92,Great,2,Sales Executive,Excellent,Married,5675,19246,1,Y,No,20,Excellent,Great,80,1,7,5,Great,7,7,7,7
1317,27,Stayed,Travel_Frequently,1297,Research & Development,5,College,Life Sciences,1,1850,Excellent,Female,53,Great,1,Laboratory Technician,Excellent,Single,2379,19826,0,Y,Yes,14,Great,Great,80,0,6,3,Good,5,4,0,2
1318,29,Stayed,Travel_Frequently,574,Research & Development,20,Below College,Medical,1,1852,Excellent,Male,40,Great,1,Laboratory Technician,Excellent,Married,3812,7003,1,Y,No,13,Great,Good,80,0,11,3,Excellent,11,8,3,10
1319,32,Stayed,Travel_Frequently,1318,Sales,10,Master's degree,Marketing,1,1853,Excellent,Male,79,Great,2,Sales Executive,Excellent,Single,4648,26075,8,Y,No,13,Great,Great,80,0,4,2,Excellent,0,0,0,0
1320,42,Stayed,Non-Travel,355,Research & Development,10,Master's degree,Technical Degree,1,1854,Great,Male,38,Great,1,Research Scientist,Great,Married,2936,6161,3,Y,No,22,Excellent,Good,80,2,10,1,Good,6,3,3,3
1321,47,Stayed,Travel_Rarely,207,Research & Development,9,Master's degree,Life Sciences,1,1856,Good,Female,64,Great,1,Laboratory Technician,Great,Single,2105,5411,4,Y,No,12,Great,Great,80,0,7,2,Great,2,2,2,0
1322,46,Stayed,Travel_Rarely,706,Research & Development,2,College,Life Sciences,1,1857,Excellent,Male,82,Great,3,Manufacturing Director,Excellent,Divorced,8578,19989,3,Y,No,14,Great,Great,80,1,12,4,Good,9,8,4,7
1323,28,Stayed,Non-Travel,280,Human Resources,1,College,Life Sciences,1,1858,Great,Male,43,Great,1,Human Resources,Excellent,Divorced,2706,10494,1,Y,No,15,Great,Good,80,1,3,2,Great,3,2,2,2
1324,29,Stayed,Travel_Rarely,726,Research & Development,29,Below College,Life Sciences,1,1859,Excellent,Male,93,Low,2,Healthcare Representative,Great,Divorced,6384,21143,8,Y,No,17,Great,Excellent,80,2,11,3,Great,7,0,1,6
1325,42,Stayed,Travel_Rarely,1142,Research & Development,8,Bachelor's degree,Life Sciences,1,1860,Excellent,Male,81,Great,1,Laboratory Technician,Great,Single,3968,13624,4,Y,No,13,Great,Excellent,80,0,8,3,Great,0,0,0,0
1326,32,Churned,Travel_Rarely,414,Sales,2,Master's degree,Marketing,1,1862,Great,Male,82,Good,2,Sales Executive,Good,Single,9907,26186,7,Y,Yes,12,Great,Great,80,0,7,3,Good,2,2,2,2
1327,46,Stayed,Travel_Rarely,1319,Sales,3,Bachelor's degree,Technical Degree,1,1863,Low,Female,45,Excellent,4,Sales Executive,Low,Divorced,13225,7739,2,Y,No,12,Great,Excellent,80,1,25,5,Great,19,17,2,8
1328,27,Stayed,Travel_Rarely,728,Sales,23,Below College,Medical,1,1864,Good,Female,36,Good,2,Sales Representative,Great,Married,3540,7018,1,Y,No,21,Excellent,Excellent,80,1,9,5,Great,9,8,5,8
1329,29,Stayed,Travel_Rarely,352,Human Resources,6,Below College,Medical,1,1865,Excellent,Male,87,Good,1,Human Resources,Good,Married,2804,15434,1,Y,No,11,Great,Excellent,80,0,1,3,Great,1,0,0,0
1330,43,Stayed,Travel_Rarely,823,Research & Development,6,Bachelor's degree,Medical,1,1866,Low,Female,81,Good,5,Manager,Great,Married,19392,22539,7,Y,No,13,Great,Excellent,80,0,21,2,Great,16,12,6,14
1331,48,Stayed,Travel_Rarely,1224,Research & Development,10,Bachelor's degree,Life Sciences,1,1867,Excellent,Male,91,Good,5,Research Director,Good,Married,19665,13583,4,Y,No,12,Great,Excellent,80,0,29,3,Great,22,10,12,9
1332,29,Churned,Travel_Frequently,459,Research & Development,24,College,Life Sciences,1,1868,Excellent,Male,73,Good,1,Research Scientist,Excellent,Single,2439,14753,1,Y,Yes,24,Excellent,Good,80,0,1,3,Good,1,0,1,0
1333,46,Churned,Travel_Rarely,1254,Sales,10,Bachelor's degree,Life Sciences,1,1869,Great,Female,64,Great,3,Sales Executive,Good,Married,7314,14011,5,Y,No,21,Excellent,Great,80,3,14,2,Great,8,7,0,7
1334,27,Stayed,Travel_Frequently,1131,Research & Development,15,Bachelor's degree,Life Sciences,1,1870,Excellent,Female,77,Good,1,Research Scientist,Low,Married,4774,23844,0,Y,No,19,Great,Excellent,80,1,8,2,Good,7,6,7,3
1335,39,Stayed,Travel_Rarely,835,Research & Development,19,Master's degree,Other,1,1871,Excellent,Male,41,Great,2,Research Scientist,Excellent,Divorced,3902,5141,8,Y,No,14,Great,Good,80,3,7,2,Great,2,2,2,2
1336,55,Stayed,Travel_Rarely,836,Research & Development,2,Master's degree,Technical Degree,1,1873,Good,Male,98,Good,1,Research Scientist,Excellent,Married,2662,7975,8,Y,No,20,Excellent,Good,80,1,19,2,Excellent,5,2,0,4
1337,28,Stayed,Travel_Rarely,1172,Sales,3,Bachelor's degree,Medical,1,1875,Good,Female,78,Great,1,Sales Representative,Good,Married,2856,3692,1,Y,No,19,Great,Excellent,80,1,1,3,Great,1,0,0,0
1338,30,Churned,Travel_Rarely,945,Sales,9,Bachelor's degree,Medical,1,1876,Good,Male,89,Great,1,Sales Representative,Excellent,Single,1081,16019,1,Y,No,13,Great,Great,80,0,1,3,Good,1,0,0,0
1339,22,Churned,Travel_Rarely,391,Research & Development,7,Below College,Life Sciences,1,1878,Excellent,Male,75,Great,1,Research Scientist,Good,Single,2472,26092,1,Y,Yes,23,Excellent,Low,80,0,1,2,Great,1,0,0,0
1340,36,Stayed,Travel_Rarely,1266,Sales,10,Master's degree,Technical Degree,1,1880,Good,Female,63,Good,2,Sales Executive,Great,Married,5673,6060,1,Y,Yes,13,Great,Low,80,1,10,4,Great,10,9,1,7
1341,31,Stayed,Travel_Rarely,311,Research & Development,20,Bachelor's degree,Life Sciences,1,1881,Good,Male,89,Great,2,Laboratory Technician,Great,Divorced,4197,18624,1,Y,No,11,Great,Low,80,1,10,2,Great,10,8,0,2
1342,34,Stayed,Travel_Rarely,1480,Sales,4,Bachelor's degree,Life Sciences,1,1882,Great,Male,64,Great,3,Sales Executive,Excellent,Married,9713,24444,2,Y,Yes,13,Great,Excellent,80,3,9,3,Great,5,3,1,0
1343,29,Stayed,Travel_Rarely,592,Research & Development,7,Bachelor's degree,Life Sciences,1,1883,Excellent,Male,59,Great,1,Laboratory Technician,Low,Single,2062,19384,3,Y,No,14,Great,Good,80,0,11,2,Great,3,2,1,2
1344,37,Stayed,Travel_Rarely,783,Research & Development,7,Master's degree,Medical,1,1885,Excellent,Male,78,Great,2,Research Scientist,Low,Married,4284,13588,5,Y,Yes,22,Excellent,Great,80,1,16,2,Great,5,3,0,4
1345,35,Stayed,Travel_Rarely,219,Research & Development,16,College,Other,1,1886,Excellent,Female,44,Good,2,Manufacturing Director,Good,Married,4788,25388,0,Y,Yes,11,Great,Excellent,80,0,4,2,Great,3,2,0,2
1346,45,Stayed,Travel_Rarely,556,Research & Development,25,College,Life Sciences,1,1888,Good,Female,93,Good,2,Manufacturing Director,Excellent,Married,5906,23888,0,Y,No,13,Great,Excellent,80,2,10,2,Good,9,8,3,8
